"id","price","city","address","property_size","property_type","air_conditioning","fitness_centre","roof_terrace","parking","swimming_pool","garden","security_system","elevator"
1680,"2066345.0","Paris","Paris","1109.0","Condo/Apartment",False,False,True,True,False,False,False,False
1681,"609028.0","Paris","75007 Paris","398.0","Condo/Apartment",False,False,False,False,False,False,False,True
1682,"1196305.0","Paris","75014 Paris","807.0","Condo/Apartment",False,False,False,False,False,False,False,False
1685,"1544321.0","Paris","75004 Paris","1195.0","Condo/Apartment",False,False,False,False,False,False,False,False
1689,"2120722.0","Paris","75008 Paris","1938.0","Condo/Apartment",False,False,False,False,False,False,False,True
1728,"2501365.0","Paris","75016 Paris","1755.0","Condo/Apartment",True,False,False,False,False,False,False,True
1729,"870040.0","Paris","75016 Paris","710.0","Condo/Apartment",False,False,False,False,False,False,False,True
1730,"705820.0","Paris","75018 Paris","1206.0","Duplex",False,False,True,False,False,False,False,False
1731,"3588915.0","Paris","75001 Paris","1991.0","Condo/Apartment",False,False,False,False,False,False,False,True
1732,"364329.0","Paris","75012 Paris","323.0","Condo/Apartment",False,False,False,False,False,True,False,True
1733,"2060907.0","Paris","Paris","1109.0","Condo/Apartment",True,False,False,False,False,False,False,False
1734,"530996.0","Paris","Paris","474.0","Condo/Apartment",False,False,False,False,False,False,False,False
1735,"3795549.0","Paris","75019 Paris","3961.0","House",True,True,False,False,False,False,False,True
1739,"379555.0","Paris","75011 Paris","355.0","Condo/Apartment",False,False,False,False,False,False,False,True
1740,"951606.0","Paris","75015 Paris","786.0","Condo/Apartment",False,False,True,False,False,False,False,True
1741,"1185429.0","Paris","10th arrondissement of Paris","753.0","Condo/Apartment",False,False,True,False,False,False,False,False
1742,"7069075.0","Paris","75016 Paris","2949.0","Condo/Apartment",True,True,False,False,False,True,False,True
1743,"2604682.0","Paris","75007 Paris","1001.0","Condo/Apartment",False,False,True,False,False,False,False,False
1746,"836326.0","Paris","75019 Paris","1119.0","Condo/Apartment",False,False,True,True,False,False,False,True
1779,"859164.0","Paris","75015 Paris","797.0","Condo/Apartment",False,False,True,True,False,False,False,True
1780,"255574.0","Paris","75018 Paris","269.0","Condo/Apartment",False,False,False,False,False,False,False,False
1782,"305602.0","Paris","75019 Paris","312.0","Condo/Apartment",False,False,False,False,False,False,False,False
1784,"1027735.0","Paris","75020 Paris","1163.0","Condo/Apartment",False,False,True,False,False,False,False,True
1788,"348016.0","Paris","75018 Paris","409.0","Condo/Apartment",False,False,False,False,False,False,False,True
2030,"618816.0","Paris","Paris","570.0","Condo/Apartment",False,False,False,False,False,False,False,False
2077,"1408377.0","Paris","75020 Paris","1378.0","Condo/Apartment",False,False,True,False,False,False,False,False
2129,"227842.0","Paris","75018 Paris","237.0","Condo/Apartment",False,False,False,False,False,False,False,True
2177,"717783.0","Paris","3rd arrondissement","592.0","Condo/Apartment",True,False,False,False,False,False,False,False
2296,"304514.0","Madrid","28039 Madrid","560.0","Property",True,False,False,False,False,False,False,False
2339,"1223494.0","Madrid","28001 Madrid","936.0","Condo/Apartment",True,False,False,False,False,False,False,True
2376,"5220240.0","Madrid","21 C. del Real Madrid, Madrid, Madrid, Chamartín, El Viso Madrid, Madrid, Chamartín, El Viso Madrid","3455.0","House",False,True,False,False,False,False,False,False
2377,"4893975.0","Madrid","28009 Madrid","2906.0","Condo/Apartment",True,False,True,False,False,False,False,True
2378,"3045140.0","Madrid","28023 Madrid","7406.0","House",True,True,True,True,True,True,False,True
2414,"1000546.0","Madrid","28009 Madrid","807.0","Condo/Apartment",False,False,True,False,False,False,False,True
2492,"1521482.0","Madrid","28008 Madrid","2906.0","Condo/Apartment",False,False,False,False,False,False,False,True
2536,"304514.0","Madrid","Madrid","463.0","Condo/Apartment",True,False,False,True,False,False,False,True
2583,"216422.0","Madrid","28045 Madrid","452.0","Condo/Apartment",False,False,False,False,False,False,False,True
2584,"467646.0","Madrid","28015 Madrid","538.0","Condo/Apartment",True,False,False,False,False,False,False,False
2585,"288201.0","Madrid","28027 Madrid","635.0","Condo/Apartment",False,False,False,True,False,False,False,True
2646,"320827.0","Madrid","28012 Madrid","753.0","Property",False,False,False,False,False,False,False,True
2801,"541056.0","Madrid","28035 Madrid","657.0","Condo/Apartment",True,True,False,True,True,False,False,True
2804,"293638.0","Madrid","28017 Madrid","1044.0","Condo/Apartment",False,False,False,False,False,False,False,False
2845,"467646.0","Madrid","28015 Madrid","592.0","Condo/Apartment",True,False,False,False,False,False,False,True
2892,"368679.0","Madrid","28012 Madrid","614.0","Condo/Apartment",False,False,False,False,False,False,False,True
2936,"1957590.0","Madrid","28023 Madrid","3046.0","House",True,False,False,False,True,True,False,False
3066,"249049.0","Madrid","Madrid","883.0","Condo/Apartment",False,False,False,True,False,True,False,True
3067,"1033172.0","Madrid","28005 Madrid","1561.0","Condo/Apartment",True,False,True,False,False,False,False,True
3116,"4513332.0","Madrid","28001 Madrid","2788.0","Condo/Apartment",True,False,False,False,False,False,False,True
1025,"23400000.0","London","The Bishops Avenue, Hampstead, N2","883","House",False,False,False,False,False,False,False,False
1027,"23400000.0","London","The Bishops Avenue, London","883","Detached",False,False,False,False,False,False,False,False
1041,"37440000.0","London","Merton Lane, Highgate, London, N6","883","House",False,False,False,False,False,False,False,False
2309,"27733.0","Madrid","28043 Madrid","883","Property",False,False,False,False,False,False,False,True
2493,"3208272.0","Madrid","28046 Madrid","883","Condo/Apartment",True,False,False,True,False,False,False,True
2805,"303426.0","Madrid","28021 Madrid","883","Condo/Apartment",True,True,False,True,True,True,False,True
3115,"2664497.0","Madrid","28008 Madrid","883","Condo/Apartment",False,False,True,False,False,False,False,True
3259,"1085000.0","Rome","Largo dell'Olgiata 15","450.0","villa",False,False,False,False,True,True,True,False
3261,"3900000.0","Rome","Piazza Del Porto di Ripetta","200.0","apartment",False,False,False,False,False,False,False,True
3262,"3000000.0","Rome","Via Margutta","270.0","apartment",False,False,False,False,False,False,False,True
3210,"650000.0","Rome","VIALE DELLE MEDAGLIE D'ORO 142","105.0","apartment",False,False,False,False,False,False,False,False
3211,"710000.0","Rome","Via Macedonia","140.0","apartment",False,False,False,False,False,False,False,False
3213,"695000.0","Rome","Via Cariati","190.0","apartment",False,False,False,False,False,False,False,False
3214,"420000.0","Rome","Via delle Cave","122.0","apartment",False,False,False,False,False,False,False,False
3215,"698000.0","Rome","Via Pomezia","164.0","apartment",False,False,False,False,False,False,False,False
3216,"820000.0","Rome","Via del Boccaccio","82.0","apartment",False,False,False,False,False,False,False,False
3218,"2800000.0","Rome","Via Michele Mercati","261.0","apartment",False,False,False,False,False,False,False,False
4974,"995108.0","Lisbon","Lisbon","861.0","Condo/Apartment",False,False,True,True,False,False,False,True
4975,"1588367.0","Lisbon","Lisbon","2250.0","Condo/Apartment",False,False,False,True,False,False,False,False
4976,"527462.0","Lisbon","Lisbon","1518.0","Condo/Apartment",True,False,True,True,False,False,False,True
2,"29250000.0","London","Chester Square, London","6007.0","House",False,False,False,False,False,True,False,True
3,"29250000.0","London","Lowndes Square, London, SW1X","7106.0","Terraced",False,False,False,True,True,False,False,True
5,"34515000.0","London","Brick Street, Mayfair, London, W1J","12831.0","Terraced",False,False,False,True,True,False,True,False
6,"34515000.0","London","Chester Square, London, SW1W","8721.0","Terraced",False,True,True,True,True,False,False,True
9,"34515000.0","London","Chester Square, London, SW1W","8721.0","Town House",False,True,True,True,False,True,False,False
10,"34515000.0","London","Brick Street, Mayfair, London, W1J","12960.0","House",False,True,True,False,True,False,False,False
12,"35041500.0","London","Piccadilly, Mayfair","15608.0","House",False,False,False,True,False,False,False,False
13,"35070750.0","London","Cadogan Place, Knightsbridge, London, SW1X","7798.0","Terraced",False,True,True,False,False,True,False,True
14,"35100000.0","London","Tregunter Road, Chelsea, London, SW10, United Kingdom","8304.0","House",False,True,False,False,True,False,False,False
15,"35100000.0","London","Princes Gate, Knightsbridge, London, SW7","16987.0","Detached",False,False,True,False,False,True,False,False
18,"25155000.0","London","Holland Park Road, LONDON, W14","9262.0","Detached",False,False,False,True,False,True,False,False
19,"25155000.0","London","Herbert Crescent, Knightsbridge, London, SW1X, United Kingdom","7535.0","House",False,True,False,False,False,False,False,True
20,"25681500.0","London","Phillimore Gardens, London, W8","5123.0","Semi-Detached",False,False,False,False,False,False,False,False
4,"29250000.0","London","Park Place Villas, Little Venice","883","House",False,True,True,False,True,False,False,False
17,"35100000.0","London","FREEHOLD House in Park Street, Mayfair, W1K","883","Terraced",False,False,False,False,False,False,False,False
26,"27495000.0","London","Holland Villas Road, Holland Park, London, W14","7346.0","Detached",False,False,False,True,False,True,False,False
28,"28665000.0","London","Queen's Gate, South Kensington SW7","14687.0","Terraced",False,True,False,False,True,False,False,True
29,"29191500.0","London","Winnington Road, London, N2","16748.0","Detached",False,True,False,True,True,False,True,False
30,"29191500.0","London","Winnington Road, Hampstead, London, N2, United Kingdom","16749.0","House",False,False,False,True,True,True,True,True
32,"29191500.0","London","Winnington Road, N2","16749.0","Detached",False,False,False,True,True,True,False,False
35,"21645000.0","London","Somerset Court, Lexham Gardens, London, W8","11238.0","House",False,False,False,False,False,True,False,True
36,"21791250.0","London","The Pembridge Collection, 
Pembridge Gardens, W2","8313.0","Detached",False,False,False,False,False,True,False,True
37,"22171500.0","London","Hanover Terrace, London, NW1","6103.0","Terraced",False,False,False,True,False,True,False,False
39,"22171500.0","London","Hanover Terrace, Regent's Park, NW1","6103.0","Terraced",False,False,False,True,False,True,False,False
41,"22171500.0","London","Hanover Terrace, Regents Park","5027.0","House",False,False,False,False,False,False,False,False
42,"22815000.0","London","Courtenay Avenue, N6","9858.0","Detached",False,False,False,True,False,True,False,False
44,"23341500.0","London","Chelsea Square, London, SW3","5352.0","Terraced",False,False,False,True,False,True,False,False
3331,"1199000.0","Rome","Via Massimi","190.0","apartment",False,False,False,False,False,True,False,False
45,"23341500.0","London","Wadham Gardens, St Johns Wood, London, NW3, United Kingdom","6437.0","House",False,False,True,False,False,True,False,False
52,"19831500.0","London","Chester Terrace","4844.0","End of Terrace",False,True,False,False,False,True,False,True
53,"19831500.0","London","Gloucester Gate, Regent's Park, London, NW1","7104.0","Detached",False,False,False,False,False,True,False,False
54,"19831500.0","London","Chester Terrace, Regent's Park, London, NW1","4844.0","Terraced",False,True,False,False,False,True,False,True
55,"19831500.0","London","Frognal, Hampstead, London, NW3","6071.0","Detached",False,True,False,False,True,True,False,False
56,"19831500.0","London","Regent's Park, NW1","7104.0","Semi-Detached",False,True,False,True,False,True,False,False
60,"20475000.0","London","Blomfield Road, Maida Vale, London, W9","5600.0","Detached",False,False,False,True,False,True,True,False
61,"20475000.0","London","Queen Annes Gate, St James's Park, London, SW1H","11565.0","House",False,False,False,False,False,True,False,True
63,"20943000.0","London","Herbert Crescent, Knightsbridge, London","4639.0","House",False,True,False,False,True,True,False,True
65,"21001500.0","London","Garway Road, Notting Hill","9561.0","Detached",False,True,False,False,False,False,False,False
66,"17550000.0","London","Parkside, Wimbledon Village, London, SW19","11784.0","Detached",False,False,False,False,True,True,False,False
68,"18129150.0","London","Hamilton Terrace, St John's Wood NW8","8662.0","Semi-Detached",False,True,True,True,False,True,False,False
